Admission Date,Admissions,Location
2022-06-27,9,Hospital_3
2022-06-28,18,Hospital_3
2022-06-29,18,Hospital_3
2022-06-30,21,Hospital_3
2022-07-01,15,Hospital_3
2022-07-02,2,Hospital_3
2022-07-03,18,Hospital_3
2022-07-04,7,Hospital_3
2022-07-05,13,Hospital_3
2022-07-06,14,Hospital_3
2022-07-07,10,Hospital_3
2022-07-08,1,Hospital_3
2022-07-09,1,Hospital_3
2022-07-10,1,Hospital_3
2022-07-11,0,Hospital_3
2022-07-12,1,Hospital_3
2022-07-13,16,Hospital_3
2022-07-14,27,Hospital_3
2022-07-15,16,Hospital_3
2022-07-16,1,Hospital_3
2022-07-17,14,Hospital_3
2022-07-18,3,Hospital_3
2022-07-19,16,Hospital_3
2022-07-20,24,Hospital_3
2022-07-21,20,Hospital_3
2022-07-22,10,Hospital_3
2022-07-23,1,Hospital_3
2022-07-24,14,Hospital_3
2022-07-25,11,Hospital_3
2022-07-26,14,Hospital_3
2022-07-27,19,Hospital_3
2022-07-28,16,Hospital_3
2022-07-29,6,Hospital_3
2022-07-30,1,Hospital_3
2022-07-31,8,Hospital_3
2022-08-01,10,Hospital_3
2022-08-02,15,Hospital_3
2022-08-03,11,Hospital_3
2022-08-04,20,Hospital_3
2022-08-05,12,Hospital_3
2022-08-06,1,Hospital_3
2022-08-07,8,Hospital_3
2022-08-08,12,Hospital_3
2022-08-09,12,Hospital_3
2022-08-10,18,Hospital_3
2022-08-11,16,Hospital_3
2022-08-12,11,Hospital_3
2022-08-13,1,Hospital_3
2022-08-14,17,Hospital_3
2022-08-15,14,Hospital_3
2022-08-16,14,Hospital_3
2022-08-17,17,Hospital_3
2022-08-18,20,Hospital_3
2022-08-19,11,Hospital_3
2022-08-20,1,Hospital_3
2022-08-21,13,Hospital_3
2022-08-22,12,Hospital_3
2022-08-23,18,Hospital_3
2022-08-24,15,Hospital_3
2022-08-25,19,Hospital_3
2022-08-26,16,Hospital_3
2022-08-27,1,Hospital_3
2022-08-28,20,Hospital_3
2022-08-29,19,Hospital_3
2022-08-30,14,Hospital_3
2022-08-31,25,Hospital_3
2022-09-01,27,Hospital_3
2022-09-02,20,Hospital_3
2022-09-03,1,Hospital_3
2022-09-04,24,Hospital_3
2022-09-05,15,Hospital_3
2022-09-06,24,Hospital_3
2022-09-07,13,Hospital_3
2022-09-08,23,Hospital_3
2022-09-09,15,Hospital_3
2022-09-10,1,Hospital_3
2022-09-11,22,Hospital_3
2022-09-12,17,Hospital_3
2022-09-13,23,Hospital_3
2022-09-14,23,Hospital_3
2022-09-15,18,Hospital_3
2022-09-16,19,Hospital_3
2022-09-17,1,Hospital_3
2022-09-18,14,Hospital_3
2022-09-19,10,Hospital_3
2022-09-20,8,Hospital_3
2022-09-21,14,Hospital_3
2022-09-22,18,Hospital_3
2022-09-23,19,Hospital_3
2022-09-24,1,Hospital_3
2022-09-25,22,Hospital_3
2022-09-26,8,Hospital_3
2022-09-27,12,Hospital_3
2022-09-28,20,Hospital_3
2022-09-29,19,Hospital_3
2022-09-30,19,Hospital_3
2022-10-01,1,Hospital_3
2022-10-02,14,Hospital_3
2022-10-03,5,Hospital_3
2022-10-04,13,Hospital_3
2022-10-05,18,Hospital_3
2022-10-06,21,Hospital_3
2022-10-07,16,Hospital_3
2022-10-08,1,Hospital_3
2022-10-09,22,Hospital_3
2022-10-10,18,Hospital_3
2022-10-11,16,Hospital_3
2022-10-12,26,Hospital_3
2022-10-13,16,Hospital_3
2022-10-14,20,Hospital_3
2022-10-15,1,Hospital_3
2022-10-16,23,Hospital_3
2022-10-17,7,Hospital_3
2022-10-18,13,Hospital_3
2022-10-19,21,Hospital_3
2022-10-20,16,Hospital_3
2022-10-21,15,Hospital_3
2022-10-22,1,Hospital_3
2022-10-23,18,Hospital_3
2022-10-24,10,Hospital_3
2022-10-25,24,Hospital_3
2022-10-26,26,Hospital_3
2022-10-27,20,Hospital_3
2022-10-28,14,Hospital_3
2022-10-29,1,Hospital_3
2022-10-30,22,Hospital_3
2022-10-31,14,Hospital_3
2022-11-01,22,Hospital_3
2022-11-02,23,Hospital_3
2022-11-03,25,Hospital_3
2022-11-04,22,Hospital_3
2022-11-05,1,Hospital_3
2022-11-06,24,Hospital_3
2022-11-07,8,Hospital_3
2022-11-08,25,Hospital_3
2022-11-09,27,Hospital_3
2022-11-10,21,Hospital_3
2022-11-11,18,Hospital_3
2022-11-12,1,Hospital_3
2022-11-13,13,Hospital_3
2022-11-14,16,Hospital_3
2022-11-15,16,Hospital_3
2022-11-16,19,Hospital_3
2022-11-17,19,Hospital_3
2022-11-18,20,Hospital_3
2022-11-19,1,Hospital_3
2022-11-20,20,Hospital_3
2022-11-21,8,Hospital_3
2022-11-22,18,Hospital_3
2022-11-23,28,Hospital_3
2022-11-24,19,Hospital_3
2022-11-25,19,Hospital_3
2022-11-26,1,Hospital_3
2022-11-27,29,Hospital_3
2022-11-28,7,Hospital_3
2022-11-29,28,Hospital_3
2022-11-30,20,Hospital_3
2022-12-01,1,Hospital_3
2022-12-02,1,Hospital_3
2022-12-03,1,Hospital_3
2022-12-04,19,Hospital_3
2022-12-05,14,Hospital_3
2022-12-06,19,Hospital_3
2022-12-07,23,Hospital_3
2022-12-08,12,Hospital_3
2022-12-09,10,Hospital_3
2022-12-10,1,Hospital_3
2022-12-11,19,Hospital_3
2022-12-12,15,Hospital_3
2022-12-13,29,Hospital_3
2022-12-14,27,Hospital_3
2022-12-15,17,Hospital_3
2022-12-16,13,Hospital_3
2022-12-17,1,Hospital_3
2022-12-18,18,Hospital_3
2022-12-19,14,Hospital_3
2022-12-20,16,Hospital_3
2022-12-21,21,Hospital_3
2022-12-22,20,Hospital_3
2022-12-23,16,Hospital_3
2022-12-24,1,Hospital_3
2022-12-25,18,Hospital_3
2022-12-26,16,Hospital_3
2022-12-27,26,Hospital_3
2022-12-28,30,Hospital_3
2022-12-29,19,Hospital_3
2022-12-30,11,Hospital_3
2022-12-31,1,Hospital_3
2023-01-01,1,Hospital_3
2023-01-02,10,Hospital_3
2023-01-03,24,Hospital_3
2023-01-04,17,Hospital_3
2023-01-05,18,Hospital_3
2023-01-06,16,Hospital_3
2023-01-07,1,Hospital_3
2023-01-08,22,Hospital_3
2023-01-09,15,Hospital_3
2023-01-10,21,Hospital_3
2023-01-11,16,Hospital_3
2023-01-12,22,Hospital_3
2023-01-13,13,Hospital_3
2023-01-14,1,Hospital_3
2023-01-15,20,Hospital_3
2023-01-16,14,Hospital_3
2023-01-17,18,Hospital_3
2023-01-18,21,Hospital_3
2023-01-19,20,Hospital_3
2023-01-20,14,Hospital_3
2023-01-21,1,Hospital_3
2023-01-22,28,Hospital_3
2023-01-23,20,Hospital_3
2023-01-24,22,Hospital_3
2023-01-25,13,Hospital_3
2023-01-26,21,Hospital_3
2023-01-27,13,Hospital_3
2023-01-28,1,Hospital_3
2023-01-29,25,Hospital_3
2023-01-30,18,Hospital_3
2023-01-31,17,Hospital_3
2023-02-01,22,Hospital_3
2023-02-02,14,Hospital_3
2023-02-03,21,Hospital_3
2023-02-04,1,Hospital_3
2023-02-05,34,Hospital_3
2023-02-06,12,Hospital_3
2023-02-07,15,Hospital_3
2023-02-08,25,Hospital_3
2023-02-09,13,Hospital_3
2023-02-10,13,Hospital_3
2023-02-11,1,Hospital_3
2023-02-12,27,Hospital_3
2023-02-13,11,Hospital_3
2023-02-14,21,Hospital_3
2023-02-15,27,Hospital_3
2023-02-16,20,Hospital_3
2023-02-17,28,Hospital_3
2023-02-18,1,Hospital_3
2023-02-19,22,Hospital_3
2023-02-20,15,Hospital_3
2023-02-21,22,Hospital_3
2023-02-22,20,Hospital_3
2023-02-23,19,Hospital_3
2023-02-24,11,Hospital_3
2023-02-25,1,Hospital_3
2023-02-26,28,Hospital_3
2023-02-27,13,Hospital_3
2023-02-28,25,Hospital_3
2023-03-01,11,Hospital_3
2023-03-02,20,Hospital_3
2023-03-03,17,Hospital_3
2023-03-04,1,Hospital_3
2023-03-05,20,Hospital_3
2023-03-06,17,Hospital_3
2023-03-07,17,Hospital_3
2023-03-08,16,Hospital_3
2023-03-09,18,Hospital_3
2023-03-10,15,Hospital_3
2023-03-11,1,Hospital_3
2023-03-12,37,Hospital_3
2023-03-13,18,Hospital_3
2023-03-14,28,Hospital_3
2023-03-15,18,Hospital_3
2023-03-16,35,Hospital_3
2023-03-17,21,Hospital_3
2023-03-18,5,Hospital_3
2023-03-19,34,Hospital_3
2023-03-20,19,Hospital_3
2023-03-21,28,Hospital_3
2023-03-22,31,Hospital_3
2023-03-23,15,Hospital_3
2023-03-24,10,Hospital_3
2023-03-25,1,Hospital_3
2023-03-26,11,Hospital_3
2023-03-27,15,Hospital_3
2023-03-28,14,Hospital_3
2023-03-29,11,Hospital_3
2023-03-30,10,Hospital_3
2023-03-31,8,Hospital_3
2023-04-01,1,Hospital_3
2023-04-02,14,Hospital_3
2023-04-03,13,Hospital_3
2023-04-04,18,Hospital_3
2023-04-05,14,Hospital_3
2023-04-06,16,Hospital_3
2023-04-07,18,Hospital_3
2023-04-08,1,Hospital_3
2023-04-09,17,Hospital_3
2023-04-10,12,Hospital_3
2023-04-11,16,Hospital_3
2023-04-12,17,Hospital_3
2023-04-13,16,Hospital_3
2023-04-14,17,Hospital_3
2023-04-15,2,Hospital_3
2023-04-16,20,Hospital_3
2023-04-17,7,Hospital_3
2023-04-18,7,Hospital_3
2023-04-19,12,Hospital_3
2023-04-20,1,Hospital_3
2023-04-21,1,Hospital_3
2023-04-22,1,Hospital_3
2023-04-23,1,Hospital_3
2023-04-24,7,Hospital_3
2023-04-25,22,Hospital_3
2023-04-26,23,Hospital_3
2023-04-27,23,Hospital_3
2023-04-28,19,Hospital_3
2023-04-29,1,Hospital_3
2023-04-30,27,Hospital_3
2023-05-01,13,Hospital_3
2023-05-02,14,Hospital_3
2023-05-03,23,Hospital_3
2023-05-04,17,Hospital_3
2023-05-05,16,Hospital_3
2023-05-06,1,Hospital_3
2023-05-07,18,Hospital_3
2023-05-08,11,Hospital_3
2023-05-09,19,Hospital_3
2023-05-10,18,Hospital_3
2023-05-11,25,Hospital_3
2023-05-12,15,Hospital_3
2023-05-13,1,Hospital_3
2023-05-14,26,Hospital_3
2023-05-15,20,Hospital_3
2023-05-16,16,Hospital_3
2023-05-17,20,Hospital_3
2023-05-18,25,Hospital_3
2023-05-19,18,Hospital_3
2023-05-20,1,Hospital_3
2023-05-21,18,Hospital_3
2023-05-22,21,Hospital_3
2023-05-23,21,Hospital_3
2023-05-24,27,Hospital_3
2023-05-25,20,Hospital_3
2023-05-26,17,Hospital_3
2023-05-27,2,Hospital_3
2023-05-28,30,Hospital_3
2023-05-29,17,Hospital_3
2023-05-30,24,Hospital_3
2023-05-31,22,Hospital_3
2023-06-01,22,Hospital_3
2023-06-02,10,Hospital_3
2023-06-03,1,Hospital_3
2023-06-04,29,Hospital_3
2023-06-05,23,Hospital_3
2023-06-06,22,Hospital_3
2023-06-07,28,Hospital_3
2023-06-08,19,Hospital_3
2023-06-09,22,Hospital_3
2023-06-10,1,Hospital_3
2023-06-11,23,Hospital_3
2023-06-12,16,Hospital_3
2023-06-13,28,Hospital_3
2023-06-14,26,Hospital_3
2023-06-15,21,Hospital_3
2023-06-16,14,Hospital_3
2023-06-17,1,Hospital_3
2023-06-18,22,Hospital_3
2023-06-19,25,Hospital_3
2023-06-20,20,Hospital_3
2023-06-21,17,Hospital_3
2023-06-22,18,Hospital_3
2023-06-23,16,Hospital_3
2023-06-24,1,Hospital_3
2023-06-25,23,Hospital_3
2023-06-26,18,Hospital_3
2023-06-27,3,Hospital_3
2023-06-28,1,Hospital_3
2023-06-29,1,Hospital_3
2023-06-30,1,Hospital_3
2023-07-01,1,Hospital_3
2023-07-02,10,Hospital_3
2023-07-03,18,Hospital_3
2023-07-04,24,Hospital_3
2023-07-05,21,Hospital_3
2023-07-06,16,Hospital_3
2023-07-07,16,Hospital_3
2023-07-08,1,Hospital_3
2023-07-09,32,Hospital_3
2023-07-10,18,Hospital_3
2023-07-11,26,Hospital_3
2023-07-12,24,Hospital_3
2023-07-13,18,Hospital_3
2023-07-14,21,Hospital_3
2023-07-15,1,Hospital_3
2023-07-16,31,Hospital_3
2023-07-17,25,Hospital_3
2023-07-18,31,Hospital_3
2023-07-19,27,Hospital_3
2023-07-20,33,Hospital_3
2023-07-21,1,Hospital_3
2023-07-22,1,Hospital_3
2023-07-23,36,Hospital_3
2023-07-24,24,Hospital_3
2023-07-25,31,Hospital_3
2023-07-26,15,Hospital_3
2023-07-27,27,Hospital_3
2023-07-28,17,Hospital_3
2023-07-29,1,Hospital_3
2023-07-30,14,Hospital_3
2023-07-31,21,Hospital_3
2023-08-01,25,Hospital_3
2023-08-02,19,Hospital_3
2023-08-03,15,Hospital_3
2023-08-04,15,Hospital_3
2023-08-05,1,Hospital_3
2023-08-06,22,Hospital_3
2023-08-07,17,Hospital_3
2023-08-08,29,Hospital_3
2023-08-09,24,Hospital_3
2023-08-10,12,Hospital_3
2023-08-11,11,Hospital_3
2023-08-12,1,Hospital_3
2023-08-13,13,Hospital_3
2023-08-14,13,Hospital_3
2023-08-15,22,Hospital_3
2023-08-16,13,Hospital_3
2023-08-17,15,Hospital_3
2023-08-18,9,Hospital_3
2023-08-19,1,Hospital_3
2023-08-20,18,Hospital_3
2023-08-21,15,Hospital_3
2023-08-22,24,Hospital_3
2023-08-23,22,Hospital_3
2023-08-24,20,Hospital_3
2023-08-25,14,Hospital_3
2023-08-26,1,Hospital_3
2023-08-27,17,Hospital_3
2023-08-28,16,Hospital_3
2023-08-29,20,Hospital_3
2023-08-30,20,Hospital_3
2023-08-31,23,Hospital_3
2023-09-01,16,Hospital_3
2023-09-02,1,Hospital_3
2023-09-03,28,Hospital_3
2023-09-04,15,Hospital_3
2023-09-05,23,Hospital_3
2023-09-06,10,Hospital_3
2023-09-07,22,Hospital_3
2023-09-08,15,Hospital_3
2023-09-09,1,Hospital_3
2023-09-10,24,Hospital_3
2023-09-11,15,Hospital_3
2023-09-12,23,Hospital_3
2023-09-13,20,Hospital_3
2023-09-14,24,Hospital_3
2023-09-15,19,Hospital_3
2023-09-16,1,Hospital_3
2023-09-17,21,Hospital_3
2023-09-18,16,Hospital_3
2023-09-19,19,Hospital_3
2023-09-20,22,Hospital_3
2023-09-21,11,Hospital_3
2023-09-22,17,Hospital_3
2023-09-23,1,Hospital_3
2023-09-24,21,Hospital_3
2023-09-25,23,Hospital_3
2023-09-26,20,Hospital_3
2023-09-27,19,Hospital_3
2023-09-28,18,Hospital_3
2023-09-29,11,Hospital_3
2023-09-30,1,Hospital_3
2023-10-01,26,Hospital_3
2023-10-02,16,Hospital_3
2023-10-03,25,Hospital_3
2023-10-04,17,Hospital_3
2023-10-05,18,Hospital_3
2023-10-06,19,Hospital_3
2023-10-07,1,Hospital_3
2023-10-08,28,Hospital_3
2023-10-09,15,Hospital_3
2023-10-10,20,Hospital_3
2023-10-11,16,Hospital_3
2023-10-12,16,Hospital_3
2023-10-13,21,Hospital_3
2023-10-14,1,Hospital_3
2023-10-15,28,Hospital_3
2023-10-16,17,Hospital_3
2023-10-17,24,Hospital_3
2023-10-18,23,Hospital_3
2023-10-19,18,Hospital_3
2023-10-20,13,Hospital_3
2023-10-21,1,Hospital_3
2023-10-22,18,Hospital_3
2023-10-23,22,Hospital_3
2023-10-24,23,Hospital_3
2023-10-25,11,Hospital_3
2023-10-26,19,Hospital_3
2023-10-27,14,Hospital_3
2023-10-28,1,Hospital_3
2023-10-29,16,Hospital_3
2023-10-30,13,Hospital_3
2023-10-31,13,Hospital_3
2023-11-01,22,Hospital_3
2023-11-02,13,Hospital_3
2023-11-03,13,Hospital_3
2023-11-04,1,Hospital_3
2023-11-05,20,Hospital_3
2023-11-06,20,Hospital_3
2023-11-07,13,Hospital_3
2023-11-08,21,Hospital_3
2023-11-09,19,Hospital_3
2023-11-10,17,Hospital_3
2023-11-11,1,Hospital_3
2023-11-12,20,Hospital_3
2023-11-13,18,Hospital_3
2023-11-14,14,Hospital_3
2023-11-15,23,Hospital_3
2023-11-16,15,Hospital_3
2023-11-17,13,Hospital_3
2023-11-18,1,Hospital_3
2023-11-19,22,Hospital_3
2023-11-20,19,Hospital_3
2023-11-21,21,Hospital_3
2023-11-22,26,Hospital_3
2023-11-23,28,Hospital_3
2023-11-24,18,Hospital_3
2023-11-25,1,Hospital_3
2023-11-26,20,Hospital_3
2023-11-27,22,Hospital_3
2023-11-28,19,Hospital_3
2023-11-29,18,Hospital_3
2023-11-30,23,Hospital_3
2023-12-01,11,Hospital_3
2023-12-02,1,Hospital_3
2023-12-03,1,Hospital_3
2023-12-04,1,Hospital_3
2023-12-05,12,Hospital_3
2023-12-06,19,Hospital_3
2023-12-07,13,Hospital_3
2023-12-08,20,Hospital_3
2023-12-09,1,Hospital_3
2023-12-10,20,Hospital_3
2023-12-11,27,Hospital_3
2023-12-12,23,Hospital_3
2023-12-13,18,Hospital_3
2023-12-14,20,Hospital_3
2023-12-15,14,Hospital_3
2023-12-16,1,Hospital_3
2023-12-17,15,Hospital_3
2023-12-18,12,Hospital_3
2023-12-19,19,Hospital_3
2023-12-20,14,Hospital_3
2023-12-21,15,Hospital_3
2023-12-22,13,Hospital_3
2023-12-23,7,Hospital_3
2023-12-24,16,Hospital_3
2023-12-25,10,Hospital_3
2023-12-26,22,Hospital_3
2023-12-27,14,Hospital_3
2023-12-28,23,Hospital_3
2023-12-29,7,Hospital_3
2023-12-30,5,Hospital_3
2023-12-31,14,Hospital_3
2024-01-01,1,Hospital_3
2024-01-02,22,Hospital_3
2024-01-03,5,Hospital_3
2024-01-04,14,Hospital_3
2024-01-05,24,Hospital_3
2024-01-06,6,Hospital_3
2024-01-07,21,Hospital_3
2024-01-08,17,Hospital_3
2024-01-09,17,Hospital_3
2024-01-10,20,Hospital_3
2024-01-11,19,Hospital_3
2024-01-12,18,Hospital_3
2024-01-13,1,Hospital_3
2024-01-14,21,Hospital_3
2024-01-15,14,Hospital_3
2024-01-16,13,Hospital_3
2024-01-17,18,Hospital_3
2024-01-18,15,Hospital_3
2024-01-19,17,Hospital_3
2024-01-20,1,Hospital_3
2024-01-21,16,Hospital_3
2024-01-22,16,Hospital_3
2024-01-23,15,Hospital_3
2024-01-24,16,Hospital_3
2024-01-25,20,Hospital_3
2024-01-26,19,Hospital_3
2024-01-27,1,Hospital_3
2024-01-28,15,Hospital_3
2024-01-29,13,Hospital_3
2024-01-30,11,Hospital_3
2024-01-31,22,Hospital_3
2024-02-01,11,Hospital_3
2024-02-02,18,Hospital_3
2024-02-03,6,Hospital_3
2024-02-04,12,Hospital_3
2024-02-05,21,Hospital_3
2024-02-06,16,Hospital_3
2024-02-07,14,Hospital_3
2024-02-08,16,Hospital_3
2024-02-09,19,Hospital_3
2024-02-10,1,Hospital_3
2024-02-11,11,Hospital_3
2024-02-12,11,Hospital_3
2024-02-13,17,Hospital_3
2024-02-14,17,Hospital_3
2024-02-15,17,Hospital_3
2024-02-16,21,Hospital_3
2024-02-17,1,Hospital_3
2024-02-18,18,Hospital_3
2024-02-19,24,Hospital_3
2024-02-20,13,Hospital_3
2024-02-21,18,Hospital_3
2024-02-22,16,Hospital_3
2024-02-23,19,Hospital_3
2024-02-24,1,Hospital_3
2024-02-25,19,Hospital_3
2024-02-26,18,Hospital_3
2024-02-27,20,Hospital_3
2024-02-28,17,Hospital_3
2024-02-29,18,Hospital_3
2024-03-01,19,Hospital_3
2024-03-02,2,Hospital_3
2024-03-03,25,Hospital_3
2024-03-04,29,Hospital_3
2024-03-05,20,Hospital_3
2024-03-06,24,Hospital_3
2024-03-07,21,Hospital_3
2024-03-08,29,Hospital_3
2024-03-09,1,Hospital_3
2024-03-10,21,Hospital_3
2024-03-11,14,Hospital_3
2024-03-12,11,Hospital_3
2024-03-13,17,Hospital_3
2024-03-14,15,Hospital_3
2024-03-15,11,Hospital_3
2024-03-16,1,Hospital_3
2024-03-17,19,Hospital_3
2024-03-18,17,Hospital_3
2024-03-19,11,Hospital_3
2024-03-20,18,Hospital_3
2024-03-21,19,Hospital_3
2024-03-22,16,Hospital_3
2024-03-23,1,Hospital_3
2024-03-24,17,Hospital_3
2024-03-25,11,Hospital_3
2024-03-26,20,Hospital_3
2024-03-27,14,Hospital_3
2024-03-28,17,Hospital_3
2024-03-29,11,Hospital_3
2024-03-30,1,Hospital_3
2024-03-31,13,Hospital_3
2024-04-01,15,Hospital_3
2024-04-02,16,Hospital_3
2024-04-03,11,Hospital_3
2024-04-04,23,Hospital_3
2024-04-05,14,Hospital_3
2024-04-06,1,Hospital_3
2024-04-07,13,Hospital_3
2024-04-08,1,Hospital_3
2024-04-09,3,Hospital_3
2024-04-10,2,Hospital_3
2024-04-11,1,Hospital_3
2024-04-12,1,Hospital_3
2024-04-13,2,Hospital_3
2024-04-14,8,Hospital_3
2024-04-15,7,Hospital_3
2024-04-16,18,Hospital_3
2024-04-17,10,Hospital_3
2024-04-18,19,Hospital_3
2024-04-19,16,Hospital_3
2024-04-20,1,Hospital_3
2024-04-21,17,Hospital_3
2024-04-22,16,Hospital_3
2024-04-23,25,Hospital_3
2024-04-24,28,Hospital_3
2024-04-25,12,Hospital_3
2024-04-26,17,Hospital_3
2024-04-27,1,Hospital_3
2024-04-28,25,Hospital_3
2024-04-29,19,Hospital_3
2024-04-30,22,Hospital_3
2024-05-01,17,Hospital_3
2024-05-02,13,Hospital_3
2024-05-03,25,Hospital_3
2024-05-04,1,Hospital_3
2024-05-05,21,Hospital_3
2024-05-06,14,Hospital_3
2024-05-07,17,Hospital_3
2024-05-08,19,Hospital_3
2024-05-09,17,Hospital_3
2024-05-10,11,Hospital_3
2024-05-11,1,Hospital_3
2024-05-12,21,Hospital_3
2024-05-13,17,Hospital_3
2024-05-14,16,Hospital_3
2024-05-15,21,Hospital_3
2024-05-16,21,Hospital_3
2024-05-17,22,Hospital_3
2024-05-18,1,Hospital_3
2024-05-19,21,Hospital_3
2024-05-20,26,Hospital_3
2024-05-21,30,Hospital_3
2024-05-22,33,Hospital_3
2024-05-23,22,Hospital_3
2024-05-24,21,Hospital_3
2024-05-25,1,Hospital_3
2024-05-26,22,Hospital_3
2024-05-27,20,Hospital_3
2024-05-28,25,Hospital_3
2024-05-29,14,Hospital_3
2024-05-30,27,Hospital_3
2024-05-31,25,Hospital_3
2024-06-01,1,Hospital_3
2024-06-02,16,Hospital_3
2024-06-03,17,Hospital_3
2024-06-04,17,Hospital_3
2024-06-05,29,Hospital_3
2024-06-06,20,Hospital_3
2024-06-07,27,Hospital_3
2024-06-08,1,Hospital_3
2024-06-09,17,Hospital_3
2024-06-10,19,Hospital_3
2024-06-11,20,Hospital_3
2024-06-12,23,Hospital_3
2024-06-13,25,Hospital_3
2024-06-14,29,Hospital_3
2024-06-15,1,Hospital_3
2024-06-16,1,Hospital_3
2024-06-17,1,Hospital_3
2024-06-18,1,Hospital_3
2024-06-19,10,Hospital_3
2024-06-20,14,Hospital_3
2024-06-21,17,Hospital_3
2024-06-22,2,Hospital_3
2024-06-23,19,Hospital_3
2024-06-24,25,Hospital_3
2024-06-25,25,Hospital_3
2024-06-26,19,Hospital_3
2024-06-27,23,Hospital_3
2024-06-28,30,Hospital_3
2024-06-29,1,Hospital_3
2024-06-30,19,Hospital_3
2024-07-01,23,Hospital_3
2024-07-02,18,Hospital_3
2024-07-03,28,Hospital_3
2024-07-04,14,Hospital_3
2024-07-05,23,Hospital_3
2024-07-06,2,Hospital_3
2024-07-07,15,Hospital_3
2024-07-08,17,Hospital_3
2024-07-09,13,Hospital_3
2024-07-10,34,Hospital_3
2024-07-11,19,Hospital_3
2024-07-12,22,Hospital_3
2024-07-13,1,Hospital_3
2024-07-14,24,Hospital_3
2024-07-15,14,Hospital_3
2024-07-16,14,Hospital_3
2024-07-17,25,Hospital_3
2024-07-18,24,Hospital_3
2024-07-19,18,Hospital_3
2024-07-20,1,Hospital_3
2024-07-21,22,Hospital_3
2024-07-22,11,Hospital_3
2024-07-23,17,Hospital_3
2024-07-24,12,Hospital_3
2024-07-25,13,Hospital_3
2024-07-26,18,Hospital_3
2024-07-27,1,Hospital_3
2024-07-28,12,Hospital_3
2024-07-29,10,Hospital_3
2024-07-30,17,Hospital_3
2024-07-31,13,Hospital_3
2024-08-01,18,Hospital_3
2024-08-02,17,Hospital_3
2024-08-03,1,Hospital_3
2024-08-04,11,Hospital_3
2024-08-05,13,Hospital_3
2024-08-06,24,Hospital_3
2024-08-07,22,Hospital_3
2024-08-08,21,Hospital_3
2024-08-09,17,Hospital_3
2024-08-10,1,Hospital_3
2024-08-11,15,Hospital_3
2024-08-12,11,Hospital_3
2024-08-13,23,Hospital_3
2024-08-14,23,Hospital_3
2024-08-15,22,Hospital_3
2024-08-16,25,Hospital_3
2024-08-17,1,Hospital_3
2024-08-18,35,Hospital_3
2024-08-19,15,Hospital_3
2024-08-20,24,Hospital_3
2024-08-21,32,Hospital_3
2024-08-22,21,Hospital_3
2024-08-23,24,Hospital_3
2024-08-24,1,Hospital_3
2024-08-25,13,Hospital_3
2024-08-26,24,Hospital_3
2024-08-27,24,Hospital_3
2024-08-28,18,Hospital_3
2024-08-29,26,Hospital_3
2024-08-30,20,Hospital_3
2024-08-31,1,Hospital_3
2024-09-01,19,Hospital_3
2024-09-02,16,Hospital_3
2024-09-03,15,Hospital_3
2024-09-04,17,Hospital_3
2024-09-05,15,Hospital_3
2024-09-06,24,Hospital_3
2024-09-07,1,Hospital_3
2024-09-08,21,Hospital_3
2024-09-09,11,Hospital_3
2024-09-10,19,Hospital_3
2024-09-11,15,Hospital_3
2024-09-12,21,Hospital_3
2024-09-13,23,Hospital_3
2024-09-14,3,Hospital_3
2024-09-15,14,Hospital_3
2024-09-16,15,Hospital_3
2024-09-17,26,Hospital_3
2024-09-18,19,Hospital_3
2024-09-19,19,Hospital_3
2024-09-20,18,Hospital_3
2024-09-21,1,Hospital_3
2024-09-22,25,Hospital_3
2024-09-23,15,Hospital_3
2024-09-24,26,Hospital_3
2024-09-25,19,Hospital_3
2024-09-26,22,Hospital_3
2024-09-27,18,Hospital_3
2024-09-28,1,Hospital_3
2024-09-29,24,Hospital_3
2024-09-30,13,Hospital_3
2024-10-01,17,Hospital_3
2024-10-02,20,Hospital_3
2024-10-03,14,Hospital_3
2024-10-04,18,Hospital_3
2024-10-05,1,Hospital_3
2024-10-06,15,Hospital_3
2024-10-07,19,Hospital_3
2024-10-08,15,Hospital_3
2024-10-09,21,Hospital_3
2024-10-10,15,Hospital_3
2024-10-11,17,Hospital_3
2024-10-12,1,Hospital_3
2024-10-13,28,Hospital_3
2024-10-14,16,Hospital_3
2024-10-15,23,Hospital_3
2024-10-16,15,Hospital_3
2024-10-17,17,Hospital_3
2024-10-18,23,Hospital_3
2024-10-19,1,Hospital_3
2024-10-20,17,Hospital_3
2024-10-21,16,Hospital_3
2024-10-22,20,Hospital_3
2024-10-23,23,Hospital_3
2024-10-24,18,Hospital_3
2024-10-25,24,Hospital_3
2024-10-26,1,Hospital_3
2024-10-27,23,Hospital_3
2024-10-28,16,Hospital_3
2024-10-29,23,Hospital_3
2024-10-30,26,Hospital_3
2024-10-31,18,Hospital_3
2024-11-01,24,Hospital_3
2024-11-02,1,Hospital_3
2024-11-03,22,Hospital_3
2024-11-04,15,Hospital_3
2024-11-05,15,Hospital_3
2024-11-06,18,Hospital_3
2024-11-07,26,Hospital_3
2024-11-08,24,Hospital_3
2024-11-09,1,Hospital_3
2024-11-10,28,Hospital_3
2024-11-11,20,Hospital_3
2024-11-12,19,Hospital_3
2024-11-13,19,Hospital_3
2024-11-14,16,Hospital_3
2024-11-15,18,Hospital_3
2024-11-16,1,Hospital_3
