Location,Month,Admitting Department,Admissions
Hospital_2,2023-03-01,Department_05,40
Hospital_2,2023-03-01,Department_06,30
Hospital_2,2023-03-01,Department_07,20
Hospital_2,2023-03-01,Department_08,17
Hospital_2,2023-03-01,Department_09,12
Hospital_2,2023-03-01,Department_10,8
Hospital_2,2023-03-01,Department_11,3
Hospital_2,2023-03-01,Department_12,3
Hospital_2,2023-03-01,Department_13,2
Hospital_2,2023-03-01,Department_14,4
Hospital_2,2023-03-01,Department_17,1
Hospital_2,2023-04-01,Department_01,44
Hospital_2,2023-04-01,Department_02,38
Hospital_2,2023-04-01,Department_03,35
Hospital_2,2023-04-01,Department_04,28
Hospital_2,2023-04-01,Department_05,34
Hospital_2,2023-04-01,Department_06,16
Hospital_2,2023-04-01,Department_07,14
Hospital_2,2023-04-01,Department_08,10
Hospital_2,2023-04-01,Department_09,5
Hospital_2,2023-04-01,Department_10,8
Hospital_2,2023-04-01,Department_11,3
Hospital_2,2023-04-01,Department_12,1
Hospital_2,2023-04-01,Department_13,1
Hospital_2,2023-04-01,Department_14,3
Hospital_2,2023-04-01,Department_19,1
Hospital_2,2023-05-01,Department_01,69
Hospital_2,2023-05-01,Department_02,60
Hospital_2,2023-05-01,Department_03,41
Hospital_2,2023-05-01,Department_04,61
Hospital_2,2023-05-01,Department_05,49
Hospital_2,2023-05-01,Department_06,34
Hospital_2,2023-05-01,Department_07,17
Hospital_2,2023-05-01,Department_08,14
Hospital_2,2023-05-01,Department_09,9
Hospital_2,2023-05-01,Department_10,11
Hospital_2,2023-05-01,Department_11,6
Hospital_2,2023-05-01,Department_12,3
Hospital_2,2023-05-01,Department_13,6
Hospital_2,2023-05-01,Department_14,2
Hospital_2,2023-05-01,Department_15,3
Hospital_2,2023-05-01,Department_17,1
Hospital_2,2023-05-01,Department_18,1
Hospital_2,2023-06-01,Department_01,66
Hospital_2,2023-06-01,Department_02,54
Hospital_2,2023-06-01,Department_03,53
Hospital_2,2023-06-01,Department_04,42
Hospital_2,2023-06-01,Department_05,23
Hospital_2,2023-06-01,Department_06,24
Hospital_2,2023-06-01,Department_07,19
Hospital_2,2023-06-01,Department_08,11
Hospital_2,2023-06-01,Department_09,6
Hospital_2,2023-06-01,Department_10,10
Hospital_2,2023-06-01,Department_11,7
Hospital_2,2023-06-01,Department_12,6
Hospital_2,2023-06-01,Department_13,3
Hospital_2,2023-06-01,Department_14,1
Hospital_2,2023-06-01,Department_16,1
Hospital_2,2023-07-01,Department_01,41
Hospital_2,2023-07-01,Department_02,74
Hospital_2,2023-07-01,Department_03,63
Hospital_2,2023-07-01,Department_04,60
Hospital_2,2023-07-01,Department_05,38
Hospital_2,2023-07-01,Department_06,22
Hospital_2,2023-07-01,Department_07,27
Hospital_2,2023-07-01,Department_08,14
Hospital_2,2023-07-01,Department_09,5
Hospital_2,2023-07-01,Department_10,19
Hospital_2,2023-07-01,Department_11,8
Hospital_2,2023-07-01,Department_12,5
Hospital_2,2023-07-01,Department_13,1
Hospital_2,2023-07-01,Department_14,4
Hospital_2,2023-08-01,Department_01,41
Hospital_2,2023-08-01,Department_02,61
Hospital_2,2023-08-01,Department_03,65
Hospital_2,2023-08-01,Department_04,47
Hospital_2,2023-08-01,Department_05,35
Hospital_2,2023-08-01,Department_06,27
Hospital_2,2023-08-01,Department_07,31
Hospital_2,2023-08-01,Department_08,19
Hospital_2,2023-08-01,Department_09,11
Hospital_2,2023-08-01,Department_10,8
Hospital_2,2023-08-01,Department_11,12
Hospital_2,2023-08-01,Department_12,2
Hospital_2,2023-08-01,Department_13,4
Hospital_2,2023-08-01,Department_14,4
Hospital_2,2023-08-01,Department_17,1
Hospital_2,2023-08-01,Department_25,1
Hospital_2,2023-09-01,Department_01,60
Hospital_2,2023-09-01,Department_02,59
Hospital_2,2023-09-01,Department_03,50
Hospital_2,2023-09-01,Department_04,39
Hospital_2,2023-09-01,Department_05,36
Hospital_2,2023-09-01,Department_06,30
Hospital_2,2023-09-01,Department_07,23
Hospital_2,2023-09-01,Department_08,23
Hospital_2,2023-09-01,Department_09,17
Hospital_2,2023-09-01,Department_10,12
Hospital_2,2023-09-01,Department_11,7
Hospital_2,2023-09-01,Department_12,4
Hospital_2,2023-09-01,Department_13,2
Hospital_2,2023-09-01,Department_14,2
Hospital_2,2023-09-01,Department_15,1
Hospital_2,2023-10-01,Department_01,76
Hospital_2,2023-10-01,Department_02,62
Hospital_2,2023-10-01,Department_03,59
Hospital_2,2023-10-01,Department_04,58
Hospital_2,2023-10-01,Department_05,45
Hospital_2,2023-10-01,Department_06,33
Hospital_2,2023-10-01,Department_07,24
Hospital_2,2023-10-01,Department_08,9
Hospital_2,2023-10-01,Department_09,15
Hospital_2,2023-10-01,Department_10,8
Hospital_2,2023-10-01,Department_11,3
Hospital_2,2023-10-01,Department_12,2
Hospital_2,2023-10-01,Department_13,5
Hospital_2,2023-10-01,Department_14,2
Hospital_2,2023-10-01,Department_15,1
Hospital_2,2023-11-01,Department_01,76
Hospital_2,2023-11-01,Department_02,61
Hospital_2,2023-11-01,Department_03,63
Hospital_2,2023-11-01,Department_04,55
Hospital_2,2023-11-01,Department_05,33
Hospital_2,2023-11-01,Department_06,41
Hospital_2,2023-11-01,Department_07,26
Hospital_2,2023-11-01,Department_08,14
Hospital_2,2023-11-01,Department_09,9
Hospital_2,2023-11-01,Department_10,8
Hospital_2,2023-11-01,Department_11,3
Hospital_2,2023-11-01,Department_12,2
Hospital_2,2023-11-01,Department_13,1
Hospital_2,2023-11-01,Department_14,5
Hospital_2,2023-11-01,Department_16,1
Hospital_2,2023-11-01,Department_17,5
Hospital_2,2023-12-01,Department_01,46
Hospital_2,2023-12-01,Department_02,67
Hospital_2,2023-12-01,Department_03,52
Hospital_2,2023-12-01,Department_04,56
Hospital_2,2023-12-01,Department_05,35
Hospital_2,2023-12-01,Department_06,43
Hospital_2,2023-12-01,Department_07,25
Hospital_2,2023-12-01,Department_08,23
Hospital_2,2023-12-01,Department_09,8
Hospital_2,2023-12-01,Department_10,10
Hospital_2,2023-12-01,Department_11,5
Hospital_2,2023-12-01,Department_12,4
Hospital_2,2023-12-01,Department_13,1
Hospital_2,2023-12-01,Department_14,1
Hospital_2,2023-12-01,Department_16,2
Hospital_2,2023-12-01,Department_17,2
Hospital_2,2024-01-01,Department_01,57
Hospital_2,2024-01-01,Department_02,59
Hospital_2,2024-01-01,Department_03,53
Hospital_2,2024-01-01,Department_04,55
Hospital_2,2024-01-01,Department_05,55
Hospital_2,2024-01-01,Department_06,42
Hospital_2,2024-01-01,Department_07,24
Hospital_2,2024-01-01,Department_08,17
Hospital_2,2024-01-01,Department_09,11
Hospital_2,2024-01-01,Department_10,9
Hospital_2,2024-01-01,Department_11,9
Hospital_2,2024-01-01,Department_12,10
Hospital_2,2024-01-01,Department_13,3
Hospital_2,2024-01-01,Department_14,1
Hospital_2,2024-01-01,Department_15,1
Hospital_2,2024-01-01,Department_16,1
Hospital_2,2024-01-01,Department_17,1
Hospital_2,2024-02-01,Department_01,81
Hospital_2,2024-02-01,Department_02,72
Hospital_2,2024-02-01,Department_03,53
Hospital_2,2024-02-01,Department_04,45
Hospital_2,2024-02-01,Department_05,41
Hospital_2,2024-02-01,Department_06,30
Hospital_2,2024-02-01,Department_07,23
Hospital_2,2024-02-01,Department_08,23
Hospital_2,2024-02-01,Department_09,13
Hospital_2,2024-02-01,Department_10,10
Hospital_2,2024-02-01,Department_11,3
Hospital_2,2024-02-01,Department_12,9
Hospital_2,2024-02-01,Department_13,3
Hospital_2,2024-02-01,Department_14,1
Hospital_2,2024-02-01,Department_16,2
Hospital_2,2024-02-01,Department_17,1
Hospital_2,2024-02-01,Department_20,1
Hospital_2,2024-03-01,Department_01,76
Hospital_2,2024-03-01,Department_02,59
Hospital_2,2024-03-01,Department_03,54
Hospital_2,2024-03-01,Department_04,49
Hospital_2,2024-03-01,Department_05,47
Hospital_2,2024-03-01,Department_06,33
Hospital_2,2024-03-01,Department_07,20
Hospital_2,2024-03-01,Department_08,18
Hospital_2,2024-03-01,Department_09,8
Hospital_2,2024-03-01,Department_10,14
Hospital_2,2024-03-01,Department_11,6
Hospital_2,2024-03-01,Department_12,1
Hospital_2,2024-03-01,Department_13,5
Hospital_2,2024-03-01,Department_20,1
Hospital_2,2024-04-01,Department_01,48
Hospital_2,2024-04-01,Department_02,47
Hospital_2,2024-04-01,Department_03,51
Hospital_2,2024-04-01,Department_04,42
Hospital_2,2024-04-01,Department_05,43
Hospital_2,2024-04-01,Department_06,17
Hospital_2,2024-04-01,Department_07,22
Hospital_2,2024-04-01,Department_08,15
Hospital_2,2024-04-01,Department_09,11
Hospital_2,2024-04-01,Department_10,9
Hospital_2,2024-04-01,Department_11,9
Hospital_2,2024-04-01,Department_12,2
Hospital_2,2024-04-01,Department_13,3
Hospital_2,2024-04-01,Department_14,3
Hospital_2,2024-04-01,Department_15,2
Hospital_2,2024-04-01,Department_23,1
Hospital_2,2024-05-01,Department_01,90
Hospital_2,2024-05-01,Department_02,85
Hospital_2,2024-05-01,Department_03,71
Hospital_2,2024-05-01,Department_04,60
Hospital_2,2024-05-01,Department_05,53
Hospital_2,2024-05-01,Department_06,44
Hospital_2,2024-05-01,Department_07,21
Hospital_2,2024-05-01,Department_08,21
Hospital_2,2024-05-01,Department_09,19
Hospital_2,2024-05-01,Department_10,13
Hospital_2,2024-05-01,Department_11,10
Hospital_2,2024-05-01,Department_12,4
Hospital_2,2024-05-01,Department_13,6
Hospital_2,2024-05-01,Department_14,1
Hospital_2,2024-05-01,Department_15,3
Hospital_2,2024-05-01,Department_16,2
Hospital_2,2024-05-01,Department_17,1
Hospital_2,2024-05-01,Department_18,2
Hospital_2,2024-06-01,Department_01,67
Hospital_2,2024-06-01,Department_02,79
Hospital_2,2024-06-01,Department_03,55
Hospital_2,2024-06-01,Department_04,59
Hospital_2,2024-06-01,Department_05,47
Hospital_2,2024-06-01,Department_06,43
Hospital_2,2024-06-01,Department_07,20
Hospital_2,2024-06-01,Department_08,14
Hospital_2,2024-06-01,Department_09,4
Hospital_2,2024-06-01,Department_10,12
Hospital_2,2024-06-01,Department_11,11
Hospital_2,2024-06-01,Department_12,6
Hospital_2,2024-06-01,Department_13,5
Hospital_2,2024-06-01,Department_15,2
Hospital_2,2024-06-01,Department_18,1
Hospital_2,2024-06-01,Department_20,1
Hospital_2,2024-07-01,Department_01,56
Hospital_2,2024-07-01,Department_02,74
Hospital_2,2024-07-01,Department_03,77
Hospital_2,2024-07-01,Department_04,41
Hospital_2,2024-07-01,Department_05,47
Hospital_2,2024-07-01,Department_06,40
Hospital_2,2024-07-01,Department_07,32
Hospital_2,2024-07-01,Department_08,24
Hospital_2,2024-07-01,Department_09,12
Hospital_2,2024-07-01,Department_10,13
Hospital_2,2024-07-01,Department_11,12
Hospital_2,2024-07-01,Department_12,3
Hospital_2,2024-07-01,Department_13,8
Hospital_2,2024-07-01,Department_15,1
Hospital_2,2024-07-01,Department_16,1
Hospital_2,2024-08-01,Department_01,56
Hospital_2,2024-08-01,Department_02,66
Hospital_2,2024-08-01,Department_03,65
Hospital_2,2024-08-01,Department_04,75
Hospital_2,2024-08-01,Department_05,48
Hospital_2,2024-08-01,Department_06,33
Hospital_2,2024-08-01,Department_07,28
Hospital_2,2024-08-01,Department_08,22
Hospital_2,2024-08-01,Department_09,15
Hospital_2,2024-08-01,Department_10,7
Hospital_2,2024-08-01,Department_11,13
Hospital_2,2024-08-01,Department_12,5
Hospital_2,2024-08-01,Department_13,7
Hospital_2,2024-08-01,Department_14,2
Hospital_2,2024-08-01,Department_20,1
Hospital_2,2024-08-01,Department_25,1
Hospital_2,2024-09-01,Department_01,86
Hospital_2,2024-09-01,Department_02,81
Hospital_2,2024-09-01,Department_03,64
Hospital_2,2024-09-01,Department_04,70
Hospital_2,2024-09-01,Department_05,56
Hospital_2,2024-09-01,Department_06,45
Hospital_2,2024-09-01,Department_07,34
Hospital_2,2024-09-01,Department_08,19
Hospital_2,2024-09-01,Department_09,16
Hospital_2,2024-09-01,Department_10,16
Hospital_2,2024-09-01,Department_11,12
Hospital_2,2024-09-01,Department_12,4
Hospital_2,2024-09-01,Department_13,4
Hospital_2,2024-09-01,Department_14,1
Hospital_2,2024-09-01,Department_15,2
Hospital_2,2024-10-01,Department_01,104
Hospital_2,2024-10-01,Department_02,78
Hospital_2,2024-10-01,Department_03,92
Hospital_2,2024-10-01,Department_04,69
Hospital_2,2024-10-01,Department_05,49
Hospital_2,2024-10-01,Department_06,50
Hospital_2,2024-10-01,Department_07,26
Hospital_2,2024-10-01,Department_08,28
Hospital_2,2024-10-01,Department_09,18
Hospital_2,2024-10-01,Department_10,12
Hospital_2,2024-10-01,Department_11,11
Hospital_2,2024-10-01,Department_12,6
Hospital_2,2024-10-01,Department_13,8
Hospital_2,2024-10-01,Department_14,4
Hospital_2,2024-10-01,Department_17,1
Hospital_2,2024-11-01,Department_01,90
Hospital_2,2024-11-01,Department_02,87
Hospital_2,2024-11-01,Department_03,79
Hospital_2,2024-11-01,Department_04,58
Hospital_2,2024-11-01,Department_05,42
Hospital_2,2024-11-01,Department_06,40
Hospital_2,2024-11-01,Department_07,25
Hospital_2,2024-11-01,Department_08,15
Hospital_2,2024-11-01,Department_09,18
Hospital_2,2024-11-01,Department_10,11
Hospital_2,2024-11-01,Department_11,5
Hospital_2,2024-11-01,Department_12,7
Hospital_2,2024-11-01,Department_13,3
Hospital_2,2024-11-01,Department_14,5
Hospital_2,2024-11-01,Department_15,2
Hospital_2,2024-11-01,Department_16,2
Hospital_2,2024-11-01,Department_17,4
Hospital_2,2024-11-01,Department_21,1
Hospital_2,2024-12-01,Department_01,78
Hospital_2,2024-12-01,Department_02,75
Hospital_2,2024-12-01,Department_03,57
Hospital_2,2024-12-01,Department_04,48
Hospital_2,2024-12-01,Department_05,49
Hospital_2,2024-12-01,Department_06,26
Hospital_2,2024-12-01,Department_07,22
Hospital_2,2024-12-01,Department_08,22
Hospital_2,2024-12-01,Department_09,15
Hospital_2,2024-12-01,Department_10,9
Hospital_2,2024-12-01,Department_11,10
Hospital_2,2024-12-01,Department_12,7
Hospital_2,2024-12-01,Department_13,4
Hospital_2,2024-12-01,Department_14,1
Hospital_2,2024-12-01,Department_16,3
Hospital_2,2024-12-01,Department_17,2
Hospital_2,2025-01-01,Department_01,64
Hospital_2,2025-01-01,Department_02,71
Hospital_2,2025-01-01,Department_03,58
Hospital_2,2025-01-01,Department_04,71
Hospital_2,2025-01-01,Department_05,60
Hospital_2,2025-01-01,Department_06,33
Hospital_2,2025-01-01,Department_07,41
Hospital_2,2025-01-01,Department_08,18
Hospital_2,2025-01-01,Department_09,16
Hospital_2,2025-01-01,Department_10,10
Hospital_2,2025-01-01,Department_11,8
Hospital_2,2025-01-01,Department_12,10
Hospital_2,2025-01-01,Department_13,5
Hospital_2,2025-01-01,Department_14,1
Hospital_2,2025-01-01,Department_15,1
Hospital_2,2025-01-01,Department_16,2
Hospital_2,2025-02-01,Department_01,60
Hospital_2,2025-02-01,Department_02,57
Hospital_2,2025-02-01,Department_03,60
Hospital_2,2025-02-01,Department_04,55
Hospital_2,2025-02-01,Department_05,69
Hospital_2,2025-02-01,Department_06,36
Hospital_2,2025-02-01,Department_07,26
Hospital_2,2025-02-01,Department_08,33
Hospital_2,2025-02-01,Department_09,16
Hospital_2,2025-02-01,Department_10,10
Hospital_2,2025-02-01,Department_11,5
Hospital_2,2025-02-01,Department_12,10
Hospital_2,2025-02-01,Department_13,5
Hospital_2,2025-02-01,Department_14,1
Hospital_2,2025-02-01,Department_16,1
Hospital_2,2025-02-01,Department_17,1
Hospital_2,2025-02-01,Department_19,1
Hospital_2,2025-02-01,Department_21,3
Hospital_2,2025-03-01,Department_01,66
Hospital_2,2025-03-01,Department_02,42
Hospital_2,2025-03-01,Department_03,50
Hospital_2,2025-03-01,Department_04,45
Hospital_2,2025-03-01,Department_05,44
Hospital_2,2025-03-01,Department_06,33
Hospital_2,2025-03-01,Department_07,23
Hospital_2,2025-03-01,Department_08,16
Hospital_2,2025-03-01,Department_09,14
Hospital_2,2025-03-01,Department_10,10
Hospital_2,2025-03-01,Department_11,7
Hospital_2,2025-03-01,Department_12,5
Hospital_2,2025-03-01,Department_13,4
Hospital_2,2025-03-01,Department_15,2
Hospital_2,2025-03-01,Department_17,1
Hospital_2,2025-04-01,Department_01,59
Hospital_2,2025-04-01,Department_02,49
Hospital_2,2025-04-01,Department_03,58
Hospital_2,2025-04-01,Department_04,42
Hospital_2,2025-04-01,Department_05,58
Hospital_2,2025-04-01,Department_06,31
Hospital_2,2025-04-01,Department_07,31
Hospital_2,2025-04-01,Department_08,17
Hospital_2,2025-04-01,Department_09,10
Hospital_2,2025-04-01,Department_10,14
Hospital_2,2025-04-01,Department_11,11
Hospital_2,2025-04-01,Department_12,7
Hospital_2,2025-04-01,Department_13,5
Hospital_2,2025-04-01,Department_15,3
Hospital_2,2025-04-01,Department_18,1
Hospital_2,2025-05-01,Department_01,72
Hospital_2,2025-05-01,Department_02,59
Hospital_2,2025-05-01,Department_03,70
Hospital_2,2025-05-01,Department_04,67
Hospital_2,2025-05-01,Department_05,39
Hospital_2,2025-05-01,Department_06,24
Hospital_2,2025-05-01,Department_07,22
Hospital_2,2025-05-01,Department_08,22
Hospital_2,2025-05-01,Department_09,8
Hospital_2,2025-05-01,Department_10,16
Hospital_2,2025-05-01,Department_11,4
Hospital_2,2025-05-01,Department_12,5
Hospital_2,2025-05-01,Department_13,1
Hospital_2,2025-05-01,Department_14,1
Hospital_2,2025-05-01,Department_15,2
Hospital_2,2025-05-01,Department_16,2
Hospital_2,2025-05-01,Department_18,2
Hospital_2,2025-05-01,Department_19,1
Hospital_2,2025-06-01,Department_01,59
Hospital_2,2025-06-01,Department_02,57
Hospital_2,2025-06-01,Department_03,47
Hospital_2,2025-06-01,Department_04,57
Hospital_2,2025-06-01,Department_05,38
Hospital_2,2025-06-01,Department_06,28
Hospital_2,2025-06-01,Department_07,16
Hospital_2,2025-06-01,Department_08,21
Hospital_2,2025-06-01,Department_09,9
Hospital_2,2025-06-01,Department_10,10
Hospital_2,2025-06-01,Department_11,6
Hospital_2,2025-06-01,Department_12,6
Hospital_2,2025-06-01,Department_13,4
Hospital_2,2025-06-01,Department_14,1
Hospital_2,2025-06-01,Department_15,1
Hospital_2,2025-06-01,Department_16,1
Hospital_2,2025-07-01,Department_01,44
Hospital_2,2025-07-01,Department_02,74
Hospital_2,2025-07-01,Department_03,77
Hospital_2,2025-07-01,Department_04,57
Hospital_2,2025-07-01,Department_05,48
Hospital_2,2025-07-01,Department_06,27
Hospital_2,2025-07-01,Department_07,25
Hospital_2,2025-07-01,Department_08,30
Hospital_2,2025-07-01,Department_09,7
Hospital_2,2025-07-01,Department_10,5
Hospital_2,2025-07-01,Department_11,10
Hospital_2,2025-07-01,Department_12,6
Hospital_2,2025-07-01,Department_13,3
Hospital_2,2025-08-01,Department_01,54
Hospital_2,2025-08-01,Department_02,75
Hospital_2,2025-08-01,Department_03,67
Hospital_2,2025-08-01,Department_04,48
Hospital_2,2025-08-01,Department_05,45
Hospital_2,2025-08-01,Department_06,34
Hospital_2,2025-08-01,Department_07,26
Hospital_2,2025-08-01,Department_08,18
Hospital_2,2025-08-01,Department_09,14
Hospital_2,2025-08-01,Department_10,8
Hospital_2,2025-08-01,Department_11,14
Hospital_2,2025-08-01,Department_12,5
Hospital_2,2025-08-01,Department_13,10
Hospital_2,2025-08-01,Department_14,1
Hospital_2,2025-08-01,Department_15,1
Hospital_2,2025-08-01,Department_24,2
Hospital_2,2025-08-01,Department_25,1
Hospital_2,2025-09-01,Department_01,76
Hospital_2,2025-09-01,Department_02,71
Hospital_2,2025-09-01,Department_03,51
Hospital_2,2025-09-01,Department_04,51
Hospital_2,2025-09-01,Department_05,58
Hospital_2,2025-09-01,Department_06,41
Hospital_2,2025-09-01,Department_07,11
Hospital_2,2025-09-01,Department_08,14
Hospital_2,2025-09-01,Department_09,11
Hospital_2,2025-09-01,Department_10,15
Hospital_2,2025-09-01,Department_11,9
Hospital_2,2025-09-01,Department_12,10
Hospital_2,2025-09-01,Department_13,1
Hospital_2,2025-09-01,Department_14,1
Hospital_2,2025-09-01,Department_15,2
Hospital_2,2025-10-01,Department_01,93
Hospital_2,2025-10-01,Department_02,71
Hospital_2,2025-10-01,Department_03,72
Hospital_2,2025-10-01,Department_04,58
Hospital_2,2025-10-01,Department_05,55
Hospital_2,2025-10-01,Department_06,38
Hospital_2,2025-10-01,Department_07,26
Hospital_2,2025-10-01,Department_08,13
Hospital_2,2025-10-01,Department_09,12
Hospital_2,2025-10-01,Department_10,9
Hospital_2,2025-10-01,Department_11,9
Hospital_2,2025-10-01,Department_12,8
